09-22-23_02-38-24-686 - Logging Started
02-43-24-273 - (CPU-T) --- <Steps>57 <S-Sim>0.96 <C-Sim>0.96 <AI>0.0602/0.0296/0.6338 <Acq>0.0025/0.0013/0.1693 <SH>0.0003/0.0001/0.0186 <CH>0.0003/0.0002/0.0241 <PS>0.0091/0.0059/0.1062 <PI>0.0009/0.0008/0.0229 <PD>0.0004/0.0002/0.0072 <PA>0.0002/0.0002/0.0007 <DR>0.0000/0.0000/0.0000 <AV>0.0002/0.0001/0.0004 <NET1>0.0005/0.0003/0.0009> <DB>0.1667/0.1667/0.1667>
02-43-27-272 - (CPU-T) --- <Steps>60 <S-Sim>1.01 <C-Sim>1.01 <AI>0.0546/0.0272/0.5531 <Acq>0.0021/0.0012/0.1748 <SH>0.0002/0.0001/0.0006 <CH>0.0003/0.0002/0.0609 <PS>0.0079/0.0056/0.0803 <PI>0.0009/0.0008/0.0033 <PD>0.0003/0.0002/0.0012 <PA>0.0002/0.0002/0.0006 <DR>0.0000/0.0000/0.0000 <AV>0.0002/0.0001/0.0003 <NET1>0.0004/0.0003/0.0009> <DB>0.1484/0.1463/0.1505>
02-43-30-433 - (CPU-T) --- <Steps>57 <S-Sim>0.96 <C-Sim>0.96 <AI>0.0555/0.0253/0.7244 <Acq>0.0022/0.0012/1.7111 <SH>0.0002/0.0001/0.0007 <CH>0.0003/0.0002/0.0007 <PS>0.0076/0.0056/0.1013 <PI>0.0009/0.0008/0.0653 <PD>0.0003/0.0002/0.0063 <PA>0.0002/0.0002/0.0004 <DR>0.0000/0.0000/0.0000 <AV>0.0002/0.0001/0.0004 <NET1>0.0004/0.0002/0.0011> <DB>0.1550/0.1446/0.1654>
02-43-33-433 - (CPU-T) --- <Steps>60 <S-Sim>1.01 <C-Sim>1.01 <AI>0.0642/0.0260/0.6779 <Acq>0.0026/0.0013/2.1575 <SH>0.0003/0.0002/0.0006 <CH>0.0003/0.0002/0.0066 <PS>0.0090/0.0055/0.0831 <PI>0.0009/0.0008/0.0082 <PD>0.0004/0.0002/0.0011 <PA>0.0002/0.0002/0.0010 <DR>0.0000/0.0000/0.0000 <AV>0.0002/0.0001/0.0163 <NET1>0.0005/0.0003/0.0009> <DB>0.1558/0.1454/0.1662>
02-43-36-436 - (CPU-T) --- <Steps>60 <S-Sim>1.01 <C-Sim>1.01 <AI>0.0533/0.0242/0.4979 <Acq>0.0022/0.0012/0.1835 <SH>0.0003/0.0001/0.0006 <CH>0.0003/0.0002/0.0007 <PS>0.0077/0.0057/0.0708 <PI>0.0009/0.0008/0.0078 <PD>0.0004/0.0002/0.0014 <PA>0.0002/0.0002/0.0004 <DR>0.0000/0.0000/0.0000 <AV>0.0002/0.0001/0.0004 <NET1>0.0004/0.0003/0.0216> <DB>0.1514/0.1514/0.1514>
02-43-40-086 - (CPU-T) --- <Steps>53 <S-Sim>0.89 <C-Sim>0.89 <AI>0.0651/0.0294/0.7097 <Acq>0.0024/0.0011/0.2682 <SH>0.0003/0.0002/0.0007 <CH>0.0003/0.0002/0.0007 <PS>0.0081/0.0057/0.1288 <PI>0.0009/0.0008/0.0205 <PD>0.0004/0.0002/0.0014 <PA>0.0002/0.0001/0.0067 <DR>0.0000/0.0000/0.0000 <AV>0.0002/0.0001/0.0004 <NET1>0.0004/0.0002/0.0079> <DB>0.1643/0.1466/0.1820>
02-43-43-250 - (CPU-T) --- <Steps>56 <S-Sim>0.95 <C-Sim>0.95 <AI>0.0551/0.0272/0.6114 <Acq>0.0021/0.0011/1.6854 <SH>0.0003/0.0001/0.0006 <CH>0.0003/0.0002/0.0123 <PS>0.0074/0.0055/0.0724 <PI>0.0009/0.0008/0.0030 <PD>0.0004/0.0002/0.0015 <PA>0.0002/0.0002/0.0004 <DR>0.0000/0.0000/0.0000 <AV>0.0002/0.0001/0.0005 <NET1>0.0004/0.0003/0.0109> <DB>0.1631/0.1452/0.1809>
02-43-46-250 - (CPU-T) --- <Steps>57 <S-Sim>0.97 <C-Sim>0.97 <AI>0.0554/0.0278/0.6617 <Acq>0.0024/0.0012/1.7189 <SH>0.0003/0.0001/0.0187 <CH>0.0003/0.0002/0.0008 <PS>0.0081/0.0053/0.0884 <PI>0.0009/0.0008/0.0255 <PD>0.0004/0.0002/0.0012 <PA>0.0002/0.0002/0.0005 <DR>0.0000/0.0000/0.0000 <AV>0.0002/0.0001/0.0004 <NET1>0.0005/0.0003/0.0009> <DB>0.1657/0.1476/0.1838>
02-43-49-250 - (CPU-T) --- <Steps>60 <S-Sim>1.01 <C-Sim>1.01 <AI>0.0544/0.0285/0.6221 <Acq>0.0024/0.0013/0.1892 <SH>0.0003/0.0001/0.0006 <CH>0.0003/0.0002/0.0008 <PS>0.0083/0.0055/0.1194 <PI>0.0009/0.0008/0.0572 <PD>0.0004/0.0002/0.0054 <PA>0.0002/0.0002/0.0005 <DR>0.0000/0.0000/0.0000 <AV>0.0002/0.0001/0.0004 <NET1>0.0005/0.0003/0.0010> <DB>0.1576/0.1540/0.1612>
02-43-52-409 - (CPU-T) --- <Steps>57 <S-Sim>0.96 <C-Sim>0.96 <AI>0.0720/0.0249/0.7308 <Acq>0.0023/0.0011/0.1718 <SH>0.0003/0.0001/0.0175 <CH>0.0003/0.0002/0.0007 <PS>0.0078/0.0056/0.0923 <PI>0.0009/0.0008/0.0147 <PD>0.0003/0.0002/0.0014 <PA>0.0002/0.0002/0.0193 <DR>0.0000/0.0000/0.0000 <AV>0.0002/0.0001/0.0005 <NET1>0.0005/0.0003/0.0012> <DB>0.1699/0.1699/0.1699>
02-43-55-410 - (CPU-T) --- <Steps>60 <S-Sim>1.01 <C-Sim>1.01 <AI>0.0519/0.0253/0.5869 <Acq>0.0021/0.0011/1.6741 <SH>0.0002/0.0001/0.0006 <CH>0.0003/0.0002/0.0138 <PS>0.0076/0.0056/0.0770 <PI>0.0009/0.0008/0.0205 <PD>0.0004/0.0002/0.0014 <PA>0.0002/0.0002/0.0006 <DR>0.0000/0.0000/0.0000 <AV>0.0002/0.0001/0.0003 <NET1>0.0005/0.0003/0.0075> <DB>0.1646/0.1632/0.1660>
02-43-58-569 - (CPU-T) --- <Steps>57 <S-Sim>0.96 <C-Sim>0.96 <AI>0.0479/0.0241/0.6506 <Acq>0.0019/0.0011/0.0710 <SH>0.0002/0.0001/0.0007 <CH>0.0003/0.0002/0.0062 <PS>0.0070/0.0052/0.0306 <PI>0.0009/0.0008/0.0139 <PD>0.0003/0.0002/0.0016 <PA>0.0002/0.0002/0.0162 <DR>0.0000/0.0000/0.0000 <AV>0.0002/0.0001/0.0004 <NET1>0.0004/0.0003/0.0007> <DB>0.1429/0.1426/0.1431>
02-44-01-569 - (CPU-T) --- <Steps>60 <S-Sim>1.01 <C-Sim>1.01 <AI>0.0419/0.0251/0.6328 <Acq>0.0020/0.0010/1.7225 <SH>0.0002/0.0001/0.0074 <CH>0.0003/0.0002/0.0309 <PS>0.0067/0.0054/0.0813 <PI>0.0009/0.0008/0.0033 <PD>0.0003/0.0002/0.0012 <PA>0.0002/0.0002/0.0006 <DR>0.0000/0.0000/0.0000 <AV>0.0002/0.0001/0.0004 <NET1>0.0004/0.0003/0.0008> <DB>0.1545/0.1396/0.1693>
02-44-04-569 - (CPU-T) --- <Steps>60 <S-Sim>1.01 <C-Sim>1.01 <AI>0.0453/0.0258/0.6737 <Acq>0.0021/0.0011/1.6984 <SH>0.0002/0.0001/0.0007 <CH>0.0003/0.0002/0.0006 <PS>0.0072/0.0055/0.0784 <PI>0.0009/0.0008/0.0249 <PD>0.0003/0.0002/0.0012 <PA>0.0002/0.0002/0.0189 <DR>0.0000/0.0000/0.0000 <AV>0.0002/0.0001/0.0003 <NET1>0.0004/0.0003/0.0009> <DB>0.1508/0.1486/0.1529>
02-44-07-733 - (CPU-T) --- <Steps>57 <S-Sim>0.96 <C-Sim>0.96 <AI>0.0567/0.0271/0.6200 <Acq>0.0022/0.0012/0.2908 <SH>0.0002/0.0001/0.0004 <CH>0.0003/0.0002/0.0158 <PS>0.0076/0.0055/172.1054 <PI>0.0009/0.0008/0.0038 <PD>0.0003/0.0002/0.0133 <PA>0.0002/0.0002/0.0167 <DR>0.0000/0.0000/0.0000 <AV>0.0002/0.0001/0.0008 <NET1>0.0004/0.0003/0.0012> <DB>0.1542/0.1542/0.1542>
02-44-11-353 - (CPU-T) --- <Steps>53 <S-Sim>0.89 <C-Sim>0.89 <AI>0.0526/0.0269/0.7073 <Acq>0.0022/0.0011/0.1602 <SH>0.0002/0.0001/0.0005 <CH>0.0003/0.0002/0.0007 <PS>0.0076/0.0055/0.1031 <PI>0.0009/0.0008/0.0069 <PD>0.0003/0.0002/0.0099 <PA>0.0002/0.0002/0.0006 <DR>0.0000/0.0000/0.0000 <AV>0.0002/0.0001/0.0004 <NET1>0.0004/0.0002/0.0073> <DB>0.1623/0.1448/0.1798>
02-44-14-351 - (CPU-T) --- <Steps>59 <S-Sim>0.99 <C-Sim>0.99 <AI>0.0637/0.0298/0.6105 <Acq>0.0024/0.0013/1.9215 <SH>0.0002/0.0001/0.0058 <CH>0.0003/0.0002/0.0007 <PS>0.0083/0.0059/0.0166 <PI>0.0009/0.0008/0.0032 <PD>0.0004/0.0002/0.0011 <PA>0.0002/0.0002/0.0046 <DR>0.0000/0.0000/0.0000 <AV>0.0002/0.0001/0.0003 <NET1>0.0004/0.0003/0.0010> <DB>0.1605/0.1545/0.1664>
02-44-17-351 - (CPU-T) --- <Steps>60 <S-Sim>1.01 <C-Sim>1.01 <AI>0.0595/0.0260/0.5795 <Acq>0.0023/0.0012/1.7032 <SH>0.0002/0.0001/0.0185 <CH>0.0003/0.0002/0.0161 <PS>0.0079/0.0057/0.1000 <PI>0.0009/0.0008/0.0568 <PD>0.0004/0.0002/0.0120 <PA>0.0002/0.0002/0.0128 <DR>0.0000/0.0000/0.0000 <AV>0.0002/0.0001/0.0004 <NET1>0.0004/0.0003/0.0009> <DB>0.1754/0.1423/0.2084>
02-44-20-507 - (CPU-T) --- <Steps>57 <S-Sim>0.96 <C-Sim>0.96 <AI>0.0541/0.0273/0.8245 <Acq>0.0022/0.0012/0.2513 <SH>0.0002/0.0001/0.0006 <CH>0.0003/0.0002/0.0010 <PS>0.0078/0.0056/0.0767 <PI>0.0009/0.0008/0.0192 <PD>0.0004/0.0002/0.0067 <PA>0.0002/0.0002/0.0005 <DR>0.0000/0.0000/0.0000 <AV>0.0002/0.0001/0.0004 <NET1>0.0005/0.0003/0.0010> <DB>0.1516/0.1516/0.1516>
02-44-23-507 - (CPU-T) --- <Steps>60 <S-Sim>1.01 <C-Sim>1.01 <AI>0.0548/0.0280/0.7117 <Acq>0.0022/0.0013/0.0376 <SH>0.0002/0.0001/0.0006 <CH>0.0003/0.0002/0.0006 <PS>0.0078/0.0056/0.0681 <PI>0.0009/0.0008/0.0263 <PD>0.0004/0.0002/0.0012 <PA>0.0002/0.0002/0.0009 <DR>0.0000/0.0000/0.0000 <AV>0.0002/0.0001/0.0004 <NET1>0.0004/0.0003/0.0011> <DB>0.1478/0.1428/0.1528>
02-44-26-666 - (CPU-T) --- <Steps>57 <S-Sim>0.96 <C-Sim>0.96 <AI>0.0583/0.0269/0.6333 <Acq>0.0023/0.0011/2.0900 <SH>0.0003/0.0001/0.0007 <CH>0.0003/0.0002/0.0007 <PS>0.0081/0.0055/0.0487 <PI>0.0009/0.0008/0.0033 <PD>0.0004/0.0002/0.0149 <PA>0.0002/0.0002/0.0006 <DR>0.0000/0.0000/0.0000 <AV>0.0002/0.0001/0.0004 <NET1>0.0004/0.0003/0.0103> <DB>0.1464/0.1428/0.1500>
02-44-29-666 - (CPU-T) --- <Steps>60 <S-Sim>1.01 <C-Sim>1.01 <AI>0.0502/0.0273/0.7079 <Acq>0.0021/0.0012/0.0657 <SH>0.0002/0.0002/0.0005 <CH>0.0003/0.0002/0.0466 <PS>0.0076/0.0057/0.0914 <PI>0.0009/0.0008/0.0169 <PD>0.0004/0.0002/0.0012 <PA>0.0002/0.0002/0.0061 <DR>0.0000/0.0000/0.0000 <AV>0.0002/0.0001/0.0007 <NET1>0.0004/0.0003/0.0008> <DB>0.1523/0.1464/0.1582>
02-44-32-828 - (CPU-T) --- <Steps>60 <S-Sim>1.01 <C-Sim>1.01 <AI>0.0581/0.0291/0.6384 <Acq>0.0023/0.0012/1.7478 <SH>0.0003/0.0001/0.0005 <CH>0.0003/0.0002/0.0007 <PS>0.0085/0.0055/0.0222 <PI>0.0009/0.0008/0.0102 <PD>0.0004/0.0002/0.0016 <PA>0.0002/0.0002/0.0122 <DR>0.0000/0.0000/0.0000 <AV>0.0002/0.0001/0.0003 <NET1>0.0005/0.0003/0.0013> <DB>0.1488/0.1474/0.1501>
02-44-35-827 - (CPU-T) --- <Steps>57 <S-Sim>0.96 <C-Sim>0.96 <AI>0.0498/0.0270/0.5452 <Acq>0.0022/0.0012/0.1631 <SH>0.0002/0.0001/0.0006 <CH>0.0003/0.0002/0.0123 <PS>0.0077/0.0054/0.0172 <PI>0.0009/0.0008/0.0030 <PD>0.0004/0.0002/0.0013 <PA>0.0002/0.0002/0.0005 <DR>0.0000/0.0000/0.0000 <AV>0.0002/0.0001/0.0004 <NET1>0.0004/0.0003/0.0010> <DB>0.1494/0.1494/0.1494>
02-44-38-828 - (CPU-T) --- <Steps>60 <S-Sim>1.01 <C-Sim>1.01 <AI>0.0504/0.0241/0.6095 <Acq>0.0020/0.0011/0.1919 <SH>0.0002/0.0001/0.0005 <CH>0.0003/0.0002/0.0230 <PS>0.0071/0.0053/0.1132 <PI>0.0009/0.0008/0.0228 <PD>0.0003/0.0002/0.0166 <PA>0.0002/0.0002/0.0178 <DR>0.0000/0.0000/0.0000 <AV>0.0002/0.0001/0.0004 <NET1>0.0004/0.0003/0.0668> <DB>0.1430/0.1404/0.1455>
02-44-42-452 - (CPU-T) --- <Steps>51 <S-Sim>0.87 <C-Sim>0.87 <AI>0.0412/0.0235/0.6707 <Acq>0.0018/0.0010/6.2563 <SH>0.0002/0.0002/0.0062 <CH>0.0003/0.0001/0.0006 <PS>0.0066/0.0054/0.0197 <PI>0.0009/0.0008/0.0055 <PD>0.0003/0.0002/0.0016 <PA>0.0002/0.0002/0.0005 <DR>0.0000/0.0000/0.0000 <AV>0.0002/0.0001/0.0005 <NET1>0.0004/0.0002/0.0009> <DB>0.1434/0.1377/0.1490>
02-44-45-452 - (CPU-T) --- <Steps>60 <S-Sim>1.01 <C-Sim>1.01 <AI>0.0407/0.0237/0.8008 <Acq>0.0018/0.0010/3.9708 <SH>0.0002/0.0001/0.0007 <CH>0.0003/0.0002/0.0007 <PS>0.0067/0.0054/0.1022 <PI>0.0009/0.0008/0.0057 <PD>0.0003/0.0002/0.0013 <PA>0.0002/0.0002/0.0168 <DR>0.0000/0.0000/0.0000 <AV>0.0002/0.0001/0.0005 <NET1>0.0004/0.0003/0.0007> <DB>0.1406/0.1386/0.1425>
02-44-48-619 - (CPU-T) --- <Steps>57 <S-Sim>0.96 <C-Sim>0.96 <AI>0.0452/0.0239/0.5137 <Acq>0.0019/0.0011/1.8933 <SH>0.0002/0.0002/0.0177 <CH>0.0003/0.0002/0.0007 <PS>0.0062/0.0054/0.0606 <PI>0.0009/0.0008/0.0023 <PD>0.0003/0.0002/0.0117 <PA>0.0002/0.0002/0.0005 <DR>0.0000/0.0000/0.0000 <AV>0.0002/0.0001/0.0003 <NET1>0.0004/0.0003/0.0198> <DB>0.1386/0.1386/0.1386>
02-44-51-782 - (CPU-T) --- <Steps>60 <S-Sim>1 <C-Sim>1 <AI>0.0503/0.0231/0.5914 <Acq>0.0019/0.0010/1.4523 <SH>0.0002/0.0001/0.0006 <CH>0.0003/0.0002/0.0141 <PS>0.0064/0.0053/0.1000 <PI>0.0009/0.0008/0.0148 <PD>0.0003/0.0002/0.0074 <PA>0.0002/0.0002/0.0006 <DR>0.0000/0.0000/0.0000 <AV>0.0002/0.0001/0.0262 <NET1>0.0003/0.0002/0.0141> <DB>0.1538/0.1528/0.1548>
02-44-54-782 - (CPU-T) --- <Steps>57 <S-Sim>0.97 <C-Sim>0.97 <AI>0.0408/0.0244/0.7173 <Acq>0.0018/0.0010/1.7471 <SH>0.0002/0.0001/0.0004 <CH>0.0003/0.0002/0.0466 <PS>0.0064/0.0053/0.1345 <PI>0.0009/0.0008/0.0200 <PD>0.0003/0.0002/0.0013 <PA>0.0002/0.0002/0.0010 <DR>0.0000/0.0000/0.0000 <AV>0.0002/0.0001/0.0007 <NET1>0.0004/0.0003/0.0008> <DB>0.1421/0.1391/0.1450>
02-44-57-783 - (CPU-T) --- <Steps>60 <S-Sim>1.01 <C-Sim>1.01 <AI>0.0393/0.0242/0.8798 <Acq>0.0018/0.0010/1.6531 <SH>0.0002/0.0001/0.0177 <CH>0.0003/0.0002/0.0005 <PS>0.0062/0.0053/0.1200 <PI>0.0009/0.0008/0.0194 <PD>0.0003/0.0002/0.0012 <PA>0.0002/0.0002/0.0005 <DR>0.0000/0.0000/0.0000 <AV>0.0002/0.0001/0.0685 <NET1>0.0004/0.0003/0.0008> <DB>0.1545/0.1505/0.1585>
02-45-00-944 - (CPU-T) --- <Steps>57 <S-Sim>0.96 <C-Sim>0.96 <AI>0.0598/0.0237/0.8403 <Acq>0.0019/0.0010/173.0158 <SH>0.0002/0.0001/0.0006 <CH>0.0003/0.0002/0.0467 <PS>0.0070/0.0054/0.0523 <PI>0.0009/0.0008/0.0032 <PD>0.0003/0.0002/0.0011 <PA>0.0002/0.0002/0.0005 <DR>0.0000/0.0000/0.0000 <AV>0.0002/0.0001/0.0007 <NET1>0.0004/0.0003/0.0010> <DB>0.1444/0.1360/0.1528>
02-45-03-945 - (CPU-T) --- <Steps>60 <S-Sim>1.01 <C-Sim>1.01 <AI>0.0642/0.0297/0.6603 <Acq>0.0025/0.0013/0.1881 <SH>0.0002/0.0001/0.0006 <CH>0.0003/0.0002/0.0289 <PS>0.0089/0.0059/0.0748 <PI>0.0009/0.0008/0.0144 <PD>0.0004/0.0002/0.0057 <PA>0.0002/0.0002/0.0005 <DR>0.0000/0.0000/0.0000 <AV>0.0002/0.0001/0.0005 <NET1>0.0005/0.0003/0.0011> <DB>0.1638/0.1638/0.1638>
02-45-06-945 - (CPU-T) --- <Steps>60 <S-Sim>1.01 <C-Sim>1.01 <AI>0.0548/0.0313/0.9059 <Acq>0.0023/0.0013/1.7459 <SH>0.0002/0.0001/0.0005 <CH>0.0003/0.0002/0.0013 <PS>0.0081/0.0057/0.0332 <PI>0.0009/0.0008/0.0147 <PD>0.0004/0.0002/0.0012 <PA>0.0002/0.0002/0.0004 <DR>0.0000/0.0000/0.0000 <AV>0.0002/0.0001/0.0003 <NET1>0.0005/0.0003/0.0012> <DB>0.1505/0.1478/0.1532>
02-45-10-110 - (CPU-T) --- <Steps>57 <S-Sim>0.96 <C-Sim>0.96 <AI>0.0567/0.0269/0.7036 <Acq>0.0024/0.0012/0.1923 <SH>0.0002/0.0001/0.0006 <CH>0.0003/0.0002/0.0134 <PS>0.0081/0.0058/0.0873 <PI>0.0009/0.0008/0.0063 <PD>0.0004/0.0002/0.0018 <PA>0.0002/0.0002/0.0050 <DR>0.0000/0.0000/0.0000 <AV>0.0002/0.0001/0.0005 <NET1>0.0004/0.0003/0.0008> <DB>0.1730/0.1572/0.1887>
02-45-13-772 - (CPU-T) --- <Steps>51 <S-Sim>0.85 <C-Sim>0.85 <AI>0.0477/0.0249/0.8065 <Acq>0.0020/0.0010/2.0461 <SH>0.0002/0.0001/0.0134 <CH>0.0003/0.0002/0.0008 <PS>0.0070/0.0054/0.0361 <PI>0.0009/0.0008/0.0030 <PD>0.0003/0.0002/0.0053 <PA>0.0002/0.0002/0.0004 <DR>0.0000/0.0000/0.0000 <AV>0.0002/0.0001/0.0003 <NET1>0.0004/0.0003/0.0011> <DB>0.1855/0.1472/0.2237>
02-45-16-773 - (CPU-T) --- <Steps>60 <S-Sim>1.01 <C-Sim>1.01 <AI>0.0525/0.0249/0.6319 <Acq>0.0022/0.0011/1.6631 <SH>0.0002/0.0001/0.0006 <CH>0.0003/0.0002/0.0474 <PS>0.0076/0.0055/0.0524 <PI>0.0009/0.0008/0.0030 <PD>0.0003/0.0002/0.0119 <PA>0.0002/0.0002/0.0004 <DR>0.0000/0.0000/0.0000 <AV>0.0002/0.0001/0.0005 <NET1>0.0004/0.0002/0.0010> <DB>0.1520/0.1503/0.1537>
02-45-19-930 - (CPU-T) --- <Steps>57 <S-Sim>0.96 <C-Sim>0.96 <AI>0.0493/0.0257/0.5651 <Acq>0.0021/0.0011/0.5519 <SH>0.0002/0.0001/0.0148 <CH>0.0003/0.0002/0.0008 <PS>0.0075/0.0056/0.0839 <PI>0.0009/0.0008/0.0148 <PD>0.0003/0.0002/0.0172 <PA>0.0002/0.0002/0.0004 <DR>0.0000/0.0000/0.0000 <AV>0.0002/0.0001/0.0005 <NET1>0.0004/0.0003/0.0209> <DB>0.1480/0.1480/0.1480>
02-45-22-930 - (CPU-T) --- <Steps>60 <S-Sim>1.01 <C-Sim>1.01 <AI>0.0507/0.0264/0.5517 <Acq>0.0023/0.0012/1.9423 <SH>0.0002/0.0001/0.0006 <CH>0.0003/0.0002/0.0094 <PS>0.0080/0.0061/0.0429 <PI>0.0009/0.0008/0.0215 <PD>0.0004/0.0003/0.0015 <PA>0.0002/0.0002/0.0081 <DR>0.0000/0.0000/0.0000 <AV>0.0002/0.0001/0.0003 <NET1>0.0004/0.0003/0.0054> <DB>0.1637/0.1554/0.1720>
02-45-25-930 - (CPU-T) --- <Steps>60 <S-Sim>1.01 <C-Sim>1.01 <AI>0.0498/0.0240/0.6139 <Acq>0.0021/0.0011/0.1061 <SH>0.0002/0.0001/0.0096 <CH>0.0003/0.0002/0.0006 <PS>0.0074/0.0056/0.0304 <PI>0.0009/0.0008/0.0029 <PD>0.0003/0.0002/0.0011 <PA>0.0002/0.0002/0.0007 <DR>0.0000/0.0000/0.0000 <AV>0.0002/0.0001/0.0004 <NET1>0.0004/0.0003/0.0009> <DB>0.1543/0.1536/0.1550>
02-45-29-091 - (CPU-T) --- <Steps>57 <S-Sim>0.96 <C-Sim>0.96 <AI>0.0415/0.0235/0.6097 <Acq>0.0018/0.0011/2.0774 <SH>0.0002/0.0001/0.0005 <CH>0.0003/0.0002/0.0008 <PS>0.0067/0.0054/0.0603 <PI>0.0009/0.0008/0.0083 <PD>0.0003/0.0002/0.0011 <PA>0.0002/0.0002/0.0005 <DR>0.0000/0.0000/0.0000 <AV>0.0002/0.0001/0.0005 <NET1>0.0004/0.0002/0.0119> <DB>0.1456/0.1420/0.1491>
02-45-32-091 - (CPU-T) --- <Steps>60 <S-Sim>1.01 <C-Sim>1.01 <AI>0.0486/0.0241/0.6452 <Acq>0.0018/0.0011/1.6627 <SH>0.0002/0.0001/0.0062 <CH>0.0003/0.0002/0.0071 <PS>0.0069/0.0054/0.0624 <PI>0.0009/0.0008/0.0026 <PD>0.0003/0.0002/0.0109 <PA>0.0002/0.0002/0.0177 <DR>0.0000/0.0000/0.0000 <AV>0.0002/0.0001/0.0003 <NET1>0.0003/0.0003/0.0680> <DB>0.1452/0.1452/0.1452>
02-45-35-251 - (CPU-T) --- <Steps>58 <S-Sim>0.98 <C-Sim>0.98 <AI>0.0409/0.0222/0.5418 <Acq>0.0018/0.0010/0.1615 <SH>0.0002/0.0001/0.0473 <CH>0.0003/0.0002/0.0151 <PS>0.0067/0.0053/0.0896 <PI>0.0009/0.0008/0.0036 <PD>0.0003/0.0002/0.0013 <PA>0.0002/0.0002/0.0121 <DR>0.0000/0.0000/0.0000 <AV>0.0002/0.0001/0.0003 <NET1>0.0004/0.0003/0.0007> <DB>0.1412/0.1381/0.1443>
